Id,Predicted
202-692,False
161-192,False
126-449,False
563-580,False
358-515,False
17-140,False
24-49,False
317-351,False
452-898,False
679-753,False
226-367,False
502-673,False
277-740,False
130-682,False
285-327,False
50-937,False
742-822,False
811-890,False
689-857,False
317-768,False
452-591,False
665-689,False
280-378,False
327-942,False
105-482,False
419-934,False
393-405,False
14-153,False
427-746,False
326-467,False
65-607,False
541-638,False
261-280,False
792-830,False
363-722,False
19-900,False
44-317,False
900-941,False
43-444,False
783-861,False
187-393,False
408-839,False
247-403,False
188-672,False
296-583,False
514-551,False
369-576,False
229-577,False
85-188,False
95-538,False
85-283,False
267-287,False
844-857,False
141-732,False
31-487,False
82-277,False
257-512,False
760-814,False
42-538,False
177-233,False
187-833,False
275-803,False
133-845,False
42-419,False
65-918,False
118-912,False
339-591,False
76-824,False
53-363,False
222-923,False
199-803,False
206-449,False
496-679,False
135-512,False
342-803,False
55-813,False
344-844,False
50-274,False
113-123,False
294-501,False
427-557,False
24-205,False
527-803,False
403-487,False
538-937,False
683-722,False
510-679,False
113-603,False
880-925,False
508-780,False
233-557,False
480-822,False
689-757,False
403-569,False
442-465,False
505-507,False
516-591,False
7-395,False
376-813,False
487-682,False
496-782,False
178-184,False
17-101,False
17-86,False
160-733,False
316-638,False
424-523,False
110-305,False
7-804,False
710-923,False
153-901,False
300-751,False
161-662,False
195-382,False
310-909,False
486-581,False
496-497,False
563-693,False
232-751,False
42-840,False
189-935,False
50-710,False
27-98,False
527-673,False
465-722,False
44-615,False
414-792,False
753-830,False
359-569,False
480-607,False
163-845,False
281-699,False
673-804,False
42-449,False
208-638,False
59-630,False
421-677,False
442-709,False
842-934,False
285-419,False
292-890,False
640-693,False
399-734,False
581-732,False
257-845,False
510-865,False
233-661,False
107-511,False
732-853,False
178-569,False
178-414,False
414-750,False
637-902,False
696-898,False
772-888,False
133-272,False
405-811,False
722-804,False
240-452,False
364-674,False
510-664,False
98-184,False
15-738,False
53-219,False
49-735,False
403-637,False
693-834,False
115-444,False
377-444,False
326-355,False
450-627,False
673-876,False
208-358,False
280-436,False
15-105,False
169-661,False
124-482,False
527-902,False
308-662,False
440-744,False
121-634,False
130-603,False
689-792,False
462-580,False
296-704,False
264-324,False
467-712,False
813-853,False
507-599,False
764-887,False
312-710,False
206-787,False
202-925,False
319-698,False
338-400,False
55-371,False
445-728,False
48-582,False
377-643,False
205-341,False
215-662,False
25-643,False
487-732,False
527-934,False
359-502,False
522-924,False
141-294,False
591-750,False
85-390,False
90-815,False
412-768,False
346-665,False
281-692,False
275-508,False
709-875,False
261-458,False
351-677,False
25-257,False
326-523,False
98-833,False
110-427,False
280-615,False
49-416,False
476-768,False
17-819,False
170-649,False
208-857,False
24-669,False
774-896,False
222-339,False
310-804,False
482-734,False
126-775,False
376-766,False
112-925,False
569-640,False
499-670,False
689-772,False
507-883,False
89-744,False
139-842,False
415-783,False
516-699,False
7-105,False
689-803,False
66-843,False
296-803,False
499-935,False
232-496,False
467-772,False
126-880,False
448-643,False
321-403,False
219-896,False
403-408,False
419-692,False
447-562,False
206-462,False
85-662,False
141-428,False
156-630,False
229-486,False
510-817,False
880-935,False
683-815,False
103-817,False
416-735,False
135-630,False
415-742,False
467-699,False
421-615,False
603-815,False
487-514,False
170-444,False
341-438,False
408-843,False
135-649,False
400-909,False
376-409,False
174-774,False
382-511,False
434-778,False
80-891,False
119-591,False
412-880,False
151-440,False
560-661,False
438-512,False
11-160,False
436-751,False
664-888,False
682-699,False
595-672,False
378-902,False
563-669,False
440-627,False
338-399,False
115-275,False
25-458,False
21-673,False
673-782,False
480-888,False
569-804,False
71-925,False
123-615,False
296-747,False
865-909,False
305-889,False
428-634,False
501-576,False
232-264,False
26-739,False
29-51,False
26-782,False
161-206,False
305-588,False
89-603,False
103-584,False
277-579,False
277-403,False
507-888,False
338-850,False
115-677,False
436-889,False
329-630,False
341-857,False
7-14,False
403-816,False
267-728,False
153-783,False
576-653,False
560-768,False
444-557,False
83-927,False
401-508,False
29-113,False
11-595,False
277-427,False
395-562,False
339-444,False
414-683,False
412-414,False
206-499,False
95-423,False
71-153,False
85-222,False
401-684,False
42-399,False
113-875,False
247-512,False
178-355,False
113-683,False
169-369,False
577-937,False
338-684,False
419-423,False
95-927,False
449-791,False
3-599,False
515-714,False
208-274,False
174-750,False
205-338,False
141-445,False
24-588,False
274-783,False
25-732,False
208-450,False
316-336,False
368-888,False
163-887,False
450-786,False
465-671,False
693-880,False
232-821,False
143-923,False
247-861,False
66-815,False
66-261,False
61-458,False
71-817,False
308-853,False
2-141,False
673-734,False
242-714,False
66-665,False
89-670,False
273-424,False
10-151,False
118-774,False
124-140,False
233-825,False
11-722,False
497-613,False
55-941,False
141-825,False
308-338,False
222-662,False
240-307,False
294-805,False
689-898,False
121-581,False
86-107,False
345-476,False
135-857,False
811-869,False
336-688,False
572-873,False
91-247,False
670-782,False
722-854,False
239-277,False
581-685,False
101-746,False
86-661,False
187-641,False
161-188,False
346-709,False
627-900,False
671-692,False
577-801,False
399-653,False
112-512,False
17-55,False
105-922,False
31-861,False
351-364,False
30-699,False
240-880,False
732-857,False
30-888,False
272-685,False
630-667,False
627-898,False
423-468,False
512-747,False
29-338,False
431-728,False
177-526,False
285-839,False
822-880,False
661-746,False
924-937,False
197-836,False
65-452,False
40-669,False
27-653,False
728-791,False
689-805,False
49-342,False
38-883,False
205-557,False
118-192,False
43-531,False
161-637,False
229-836,False
465-634,False
17-772,False
317-896,False
80-677,False
709-815,False
11-206,False
178-516,False
85-850,False
744-924,False
709-924,False
400-556,False
178-301,False
7-693,False
242-467,False
160-202,False
36-643,False
38-399,False
319-927,False
27-139,False
229-409,False
83-211,False
683-792,False
315-405,False
209-672,False
11-208,False
774-804,False
107-527,False
415-474,False
569-836,False
312-560,False
467-489,False
627-672,False
688-857,False
321-665,False
405-607,False
538-641,False
170-738,False
153-707,False
310-923,False
31-750,False
137-369,False
163-351,False
634-754,False
189-446,False
766-812,False
232-261,False
101-474,False
486-805,False
859-922,False
15-292,False
232-805,False
208-326,False
19-672,False
15-101,False
409-581,False
338-677,False
412-667,False
95-787,False
294-757,False
89-378,False
78-247,False
26-436,False
285-825,False
30-526,False
192-938,False
226-662,False
14-576,False
709-850,False
121-482,False
615-865,False
551-688,False
78-755,False
232-934,False
156-275,False
465-887,False
2-638,False
36-275,False
527-890,False
408-775,False
296-711,False
86-367,False
11-467,False
369-672,False
368-742,False
211-501,False
448-661,False
345-523,False
844-934,False
113-296,False
615-937,False
257-393,False
434-938,False
711-766,False
113-233,False
14-527,False
71-447,False
7-583,False
3-446,False
126-910,False
317-638,False
321-890,False
436-447,False
613-711,False
277-723,False
76-734,False
363-487,False
501-671,False
232-854,False
283-673,False
400-901,False
240-442,False
704-819,False
10-188,False
379-582,False
734-845,False
410-679,False
364-723,False
163-603,False
215-664,False
615-861,False
607-912,False
679-927,False
50-139,False
556-607,False
78-141,False
344-923,False
768-772,False
107-512,False
707-840,False
192-699,False
469-637,False
235-531,False
515-629,False
55-757,False
223-667,False
223-805,False
273-677,False
61-538,False
409-410,False
123-351,False
206-496,False
480-523,False
912-922,False
26-449,False
344-661,False
169-754,False
379-629,False
61-813,False
416-830,False
272-377,False
119-582,False
685-941,False
285-850,False
139-326,False
135-716,False
580-888,False
43-714,False
21-412,False
842-902,False
497-747,False
55-643,False
324-865,False
682-750,False
507-685,False
141-307,False
50-123,False
390-505,False
580-821,False
522-653,False
283-501,False
59-71,False
215-850,False
610-740,False
786-909,False
516-545,False
174-307,False
17-887,False
30-462,False
287-510,False
135-446,False
444-562,False
351-512,False
178-734,False
40-206,False
804-822,False
661-664,False
26-390,False
272-399,False
556-679,False
44-669,False
150-582,False
522-728,False
671-792,False
169-450,False
247-671,False
51-103,False
448-783,False
202-875,False
638-716,False
103-925,False
522-613,False
50-629,False
280-476,False
21-551,False
499-819,False
43-786,False
205-222,False
445-588,False
811-817,False
358-816,False
750-819,False
30-339,False
415-836,False
523-638,False
468-839,False
15-683,False
1-526,False
410-916,False
382-746,False
735-786,False
239-910,False
82-341,False
825-875,False
346-395,False
486-774,False
137-232,False
310-665,False
107-163,False
551-880,False
211-294,False
124-643,False
264-368,False
71-507,False
48-189,False
140-222,False
572-782,False
317-661,False
468-925,False
285-728,False
280-445,False
754-764,False
205-346,False
76-901,False
80-772,False
287-560,False
197-358,False
503-738,False
139-938,False
556-560,False
170-222,False
359-450,False
326-744,False
285-627,False
195-427,False
19-324,False
89-177,False
121-199,False
438-738,False
677-755,False
105-883,False
205-400,False
71-450,False
215-693,False
735-782,False
7-48,False
294-669,False
215-869,False
267-843,False
189-496,False
42-883,False
669-888,False
416-603,False
24-526,False
178-308,False
667-875,False
233-716,False
66-821,False
169-842,False
710-925,False
80-103,False
805-900,False
82-689,False
135-232,False
189-287,False
346-755,False
476-501,False
267-613,False
511-638,False
378-737,False
61-643,False
603-833,False
30-133,False
240-775,False
178-707,False
368-699,False
206-378,False
345-819,False
336-588,False
30-233,False
359-382,False
336-869,False
355-942,False
476-667,False
393-707,False
880-916,False
507-670,False
89-222,False
336-507,False
516-563,False
130-507,False
711-888,False
634-910,False
285-684,False
199-507,False
184-510,False
355-673,False
89-188,False
115-819,False
336-898,False
132-431,False
215-412,False
235-579,False
674-845,False
329-511,False
613-682,False
19-405,False
369-410,False
137-824,False
11-739,False
638-787,False
27-275,False
209-283,False
119-910,False
50-588,False
395-853,False
653-850,False
150-300,False
414-840,False
222-698,False
19-222,False
82-367,False
133-174,False
514-515,False
313-367,False
209-840,False
419-821,False
401-431,False
19-742,False
556-853,False
627-843,False
98-714,False
440-599,False
287-629,False
582-738,False
684-876,False
501-722,False
229-324,False
382-416,False
107-583,False
523-643,False
371-444,False
382-482,False
283-880,False
275-408,False
115-627,False
305-665,False
677-709,False
59-401,False
414-427,False
160-774,False
170-434,False
177-684,False
219-580,False
208-613,False
505-840,False
438-919,False
83-163,False
150-527,False
48-709,False
85-137,False
313-775,False
326-898,False
607-772,False
447-613,False
232-942,False
339-909,False
739-786,False
140-229,False
834-873,False
160-174,False
428-431,False
679-912,False
61-80,False
474-747,False
344-880,False
452-889,False
239-511,False
595-627,False
17-508,False
275-591,False
280-583,False
316-497,False
822-857,False
170-468,False
10-873,False
15-523,False
712-816,False
327-891,False
344-746,False
61-267,False
30-177,False
538-746,False
677-805,False
156-233,False
643-839,False
90-399,False
355-746,False
240-677,False
545-569,False
257-300,False
26-510,False
469-577,False
319-489,False
192-507,False
209-346,False
393-679,False
344-775,False
112-746,False
486-822,False
693-733,False
40-480,False
209-487,False
315-557,False
135-670,False
764-933,False
321-557,False
139-440,False
115-211,False
412-603,False
54-324,False
133-421,False
103-301,False
105-774,False
205-615,False
132-786,False
875-912,False
95-101,False
85-364,False
339-673,False
315-482,False
137-641,False
232-833,False
339-734,False
239-502,False
38-613,False
563-774,False
59-346,False
754-783,False
19-682,False
139-424,False
163-556,False
667-778,False
110-836,False
315-599,False
30-821,False
141-416,False
11-143,False
197-738,False
307-577,False
115-737,False
768-912,False
223-674,False
310-916,False
153-640,False
78-226,False
68-421,False
674-804,False
31-51,False
576-768,False
126-750,False
523-722,False
599-667,False
195-316,False
